timestamp	metric	value
1589491904	mqtt.message.pub_to_sub.latency.qos1.min	427
1589491904	mqtt.message.pub_to_sub.latency.qos1.mean	861.0
1589491904	mqtt.message.pub_to_sub.latency.qos1.75	966.0
1589491904	mqtt.message.pub_to_sub.latency.qos1.95	1230.0
1589491904	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589491904	mqtt.message.pub_to_sub.latency.qos1.max	9632
1589491904	mqtt.publisher.qos1.puback.waiting	1
1589491914	mqtt.publisher.qos1.puback.waiting	1
1589491904	mqtt.publisher.qos1.puback.latency.95	795.0
1589491914	mqtt.message.pub_to_sub.latency.qos1.75	930.0
1589491924	mqtt.publisher.qos1.puback.waiting	2
1589491904	mqtt.connection.current_total.rps	1.9968342190291513
1589491914	mqtt.message.pub_to_sub.latency.qos1.mean	845.0
1589491904	mqtt.publisher.qos1.puback.latency.min	296
1589491904	mqtt.publisher.qos1.puback.latency.mean	544.0
1589491904	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589491904	mqtt.message.pub_to_sub.latency.qos1.90	1120.0
1589491904	mqtt.publisher.qos1.puback.latency.90	706.0
1589491904	mqtt.connection.connack.latency.50	2.64e4
1589491904	mqtt.publisher.qos1.puback.in.total	2939
1589491904	mqtt.publisher.qos1.puback.waiting.rps	0.09984171095145757
1589491904	mqtt.connection.reconnects	0
1589491914	mqtt.message.pub_to_sub.latency.qos1.max	8744
1589491914	mqtt.message.pub_to_sub.latency.qos1.min	425
1589491904	mqtt.message.pub_to_sub.latency.qos1.99	1570.0
1589491904	mqtt.publisher.qos1.puback.latency.75	622.0
1589491904	mqtt.message.pub_to_sub.latency.qos1.50	828.0
1589491904	mqtt.publisher.qos2.pubrec.waiting	0
1589491904	mqtt.publisher.qos1.puback.latency.50	542.0
1589491904	mqtt.connection.connack.latency.max	28128
1589491904	mqtt.publisher.qos2.pubrec.in.total	0
1589491904	mqtt.publisher.qos2.pubcomp.waiting	0
1589491904	mqtt.publisher.qos1.puback.latency.99	1070.0
1589491914	mqtt.publisher.qos1.puback.latency.95	790.0
1589491904	mqtt.connection.current_total	20
1589491904	mqtt.connection.connack.latency.mean	2.57e4
1589491904	mqtt.connection.connack.latency.min	19616
