timestamp	metric	value
1589380622	mqtt.message.pub_to_sub.latency.qos1.max	5376
1589380632	mqtt.message.pub_to_sub.latency.qos1.max	21248
1589380622	mqtt.connection.connack.latency.min	3576
1589380642	mqtt.message.pub_to_sub.latency.qos1.max	8076
1589380622	mqtt.publisher.qos1.puback.latency.99	850.0
1589380622	mqtt.publisher.qos1.puback.latency.max	1610
1589380622	mqtt.connection.connack.latency.mean	2.52e4
1589380622	mqtt.publisher.qos2.pubcomp.waiting	0
1589380622	mqtt.connection.connack.latency.max	113408
1589380632	mqtt.publisher.qos2.pubcomp.waiting	0
1589380622	mqtt.connection.connack.latency.999	1.13e5
1589380642	mqtt.publisher.qos2.pubcomp.waiting	0
1589380622	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	275
1589380622	mqtt.connection.connack.latency.95	1.11e5
1589380622	mqtt.connection.current_total.rps	1.996941085645009
1589380622	mqtt.consumer.suback.latency.90	1.6e3
1589380622	logs.dropped.rate_limiter	0
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589380622	workers.pool2.started	10
1589380652	mqtt.message.pub_to_sub.latency.qos1.max	7496
1589380632	mqtt.publisher.qos1.puback.latency.99	1020.0
1589380632	mqtt.publisher.qos1.puback.latency.max	8200
1589380622	mqtt.message.pub_to_sub.latency.qos1.75	847.0
1589380622	mqtt.message.pub_to_sub.latency.qos1.50	764.0
1589380622	systemload.time_offset.mzb_director138_0	0
1589380622	workers.pool1.failed.rps	0.0
1589380622	logs.written	33
1589380622	mqtt.publisher.qos2.pubrec.waiting	0
1589380652	mqtt.publisher.qos2.pubcomp.waiting	0
1589380622	blocked.workers.rps	0.0
1589380622	mqtt.message.pub_to_sub.latency.qos1.999	3430.0
1589380622	logs.dropped.rate_limiter.rps	0.0
1589380622	mqtt.connection.connack.latency.90	2.27e4
1589380622	logs.dropped.mailbox_overflow	0
1589380622	systemload.message_queue.mzb_director138_0	0
1589380632	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589380622	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589380622	mqtt.publisher.qos1.puback.latency.50	463.0
1589380622	mqtt.publisher.qos1.puback.latency.90	599.0
1589380622	mqtt.connection.current_total	20
1589380632	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589380632	mqtt.publisher.qos2.pubrec.waiting	0
1589380622	mqtt.connection.connack.latency.99	1.13e5
1589380622	systemload.director_ping.mzb_director138_0	10
1589380632	workers.pool2.started	10
1589380632	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	53
1589380622	workers.pool1.ended.rps	0.9984705428225045
1589380622	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589380622	mqtt.message.pub_to_sub.latency.qos1.95	1040.0
1589380622	mqtt.message.pub_to_sub.latency.qos1.99	1210.0
1589380622	mqtt.publisher.qos1.puback.in.total.rps	213.3731550011692
1589380622	mqtt.connection.connack.latency.50	1.84e4
1589380622	mqtt.consumer.suback.latency.mean	1340.0
1589380622	workers.pool1.started.rps	0.9984705428225045
1589380662	mqtt.message.pub_to_sub.latency.qos1.max	6680
1589380622	mqtt.publisher.qos1.puback.latency.999	1250.0
1589380622	mqtt.message.pub_to_sub.latency.qos1.90	947.0
1589380622	mqtt.consumer.suback.latency.min	1098
1589380622	mqtt.publisher.qos1.puback.latency.95	642.0
1589380642	mqtt.publisher.qos1.puback.latency.99	873.0
1589380662	mqtt.publisher.qos2.pubcomp.waiting	0
1589380642	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589380642	workers.pool2.started	10
1589380622	mqtt.consumer.suback.latency.50	1250.0
1589380642	mqtt.publisher.qos1.puback.latency.max	7392
1589380622	workers.pool2.ended	0
1589380632	workers.pool1.ended.rps	0.0
1589380632	blocked.workers.rps	0.0
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	19.0
1589380622	workers.pool1.started	10
1589380622	mqtt.connection.reconnects	0
1589380622	mqtt.message.published.total	2138
1589380622	mqtt.publisher.qos1.puback.waiting	0
1589380622	mqtt.consumer.suback.latency.99	1950.0
1589380642	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	57
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	5.56
1589380632	logs.dropped.rate_limiter.rps	0.0
1589380632	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589380632	mqtt.message.pub_to_sub.latency.qos1.95	1060.0
1589380622	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589380632	mqtt.connection.current_total	20
1589380622	mqtt.connection.connack.latency.75	2.19e4
1589380622	logs.dropped.mailbox_overflow.rps	0.0
1589380622	mqtt.consumer.current_total.rps	0.9984705428225045
1589380642	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589380642	mqtt.publisher.qos2.pubrec.waiting	0
1589380622	mqtt.publisher.qos2.pubrec.in.total	0
1589380632	mqtt.message.pub_to_sub.latency.qos1.75	841.0
1589380622	systemload.la1.mzb_director138_0	0.578125
1589380632	systemload.netrx.bytes.eth0.mzb_director138_0	0.0
1589380622	mqtt.consumer.suback.latency.95	1950.0
1589380632	metric_merging_time	17.802
1589380622	mqtt.message.pub_to_sub.latency.qos1.min	462
1589380622	mqtt.publisher.qos1.puback.in.total	2137
1589380632	mqtt.connection.current_total.rps	0.0
1589380632	systemload.director_ping.mzb_director138_0	11
1589380632	mqtt.message.pub_to_sub.latency.qos1.50	758.0
1589380632	logs.dropped.mailbox_overflow	0
1589380622	mqtt.consumer.current_total	10
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589380622	mqtt.connection.reconnects.rps	0.0
1589380622	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	9.0
1589380632	mqtt.message.pub_to_sub.latency.qos1.999	5620.0
