timestamp	metric	value
1589792655	mqtt.message.pub_to_sub.latency.qos1.min	1013
1589792655	mqtt.publisher.qos1.puback.latency.max	973824
1589792665	mqtt.message.pub_to_sub.latency.qos1.min	1090
1589792665	mqtt.publisher.qos1.puback.latency.max	35616
1589792675	mqtt.message.pub_to_sub.latency.qos1.min	989
1589792675	mqtt.publisher.qos1.puback.latency.max	24272
1589792655	mqtt.message.pub_to_sub.latency.qos1.max	1159168
1589792655	mqtt.publisher.qos2.pubrec.waiting	0
1589792655	mqtt.publisher.qos2.pubcomp.waiting	0
1589792655	mqtt.publisher.qos1.puback.latency.50	3.26e5
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589792685	mqtt.message.pub_to_sub.latency.qos1.min	1061
1589792655	mqtt.consumer.suback.errors	0
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	219
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	64.0
1589792655	mqtt.consumer.suback.latency.999	3580.0
1589792655	mqtt.publisher.qos1.puback.latency.mean	3.51e5
1589792655	mqtt.connection.connack.latency.99	2.33e4
1589792655	mqtt.connection.connack.latency.95	2.31e4
1589792655	workers.pool1.ended.rps	0.9982506655337187
1589792655	workers.pool2.ended.rps	0.0
1589792655	errors.system	0
1589792655	workers.pool1.ended	10
1589792655	workers.pool2.failed.rps	0.0
1589792655	logs.dropped.rate_limiter.rps	0.0
1589792665	workers.pool2.ended.rps	0.0
1589792655	blocked.workers.rps	0.0
1589792655	workers.pool1.started.rps	0.9982506655337187
1589792665	workers.pool1.started.rps	0.0
1589792665	errors.system	0
1589792675	workers.pool1.started.rps	0.0
1589792655	workers.pool2.started.rps	0.9982506655337187
1589792655	workers.pool2.started	10
1589792665	workers.pool1.ended	10
1589792665	logs.dropped.rate_limiter.rps	0.0
1589792655	errors.user.rps	0.0
1589792665	metric_merging_time	20.098
1589792685	workers.pool1.started.rps	0.0
1589792675	logs.dropped.rate_limiter.rps	0.0
1589792675	errors.system	0
1589792675	workers.pool1.ended	10
1589792665	workers.pool2.started.rps	0.0
1589792665	workers.pool2.started	10
1589792685	workers.pool1.ended	10
1589792655	logs.written	33
1589792695	workers.pool1.started.rps	0.0
1589792675	workers.pool2.started.rps	0.0
1589792655	systemload.interval.mzb_director205_0	10.0
1589792675	workers.pool2.ended.rps	0.0
1589792685	workers.pool2.ended.rps	0.0
1589792665	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589792695	workers.pool2.ended.rps	0.0
1589792675	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589792705	workers.pool2.ended.rps	0.0
1589792715	workers.pool2.ended.rps	0.0
1589792655	systemload.time_offset.mzb_director205_0	0
1589792665	systemload.time_offset.mzb_director205_0	0
1589792675	systemload.time_offset.mzb_director205_0	0
1589792685	systemload.time_offset.mzb_director205_0	0
1589792695	systemload.time_offset.mzb_director205_0	0
1589792705	systemload.time_offset.mzb_director205_0	0
1589792715	systemload.time_offset.mzb_director205_0	0
1589792655	systemload.la1.mzb_director205_0	0.1484375
1589792665	systemload.la1.mzb_director205_0	0.12109375
1589792675	systemload.la1.mzb_director205_0	0.26171875
1589792685	systemload.la1.mzb_director205_0	0.2890625
1589792695	systemload.la1.mzb_director205_0	0.25
1589792705	systemload.la1.mzb_director205_0	0.2109375
1589792715	systemload.la1.mzb_director205_0	0.26171875
1589792655	systemload.cpu.mzb_director205_0	100.0
1589792655	mqtt.publisher.qos1.puback.latency.90	7.64e5
1589792665	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792665	errors.user.rps	0.0
1589792675	errors.user.rps	0.0
1589792675	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792685	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792655	mqtt.publisher.qos1.puback.latency.75	5.73e5
1589792695	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792655	mqtt.connection.current_total	20
1589792675	metric_merging_time	11.873
1589792705	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792685	errors.user.rps	0.0
1589792655	systemload.ram.mzb_director205_0	16.630424231628687
1589792665	systemload.netrx.bytes.eth0.mzb_director205_0	0.0
1589792665	systemload.nettx.pkts.eth0.mzb_director205_0	0.0
1589792665	systemload.netrx.pkts.eth0.mzb_director205_0	0.0
1589792655	workers.pool2.failed	0
1589792655	errors.system.rps	0.0
1589792665	workers.pool2.failed.rps	0.0
1589792655	errors.user	0
1589792665	mqtt.publisher.qos1.puback.latency.75	1570.0
1589792675	workers.pool2.started	10
1589792655	logs.dropped.mailbox_overflow.rps	0.0
1589792665	mqtt.connection.current_total	20
1589792655	systemload.process_count.mzb_director205_0	227
1589792665	logs.written	37
1589792665	mqtt.consumer.suback.errors	0
1589792705	workers.pool1.started.rps	0.0
1589792665	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	46
1589792665	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	28.0
1589792655	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589792685	metric_merging_time	12.739
1589792715	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792655	mqtt.connection.connack.latency.mean	1.49e4
1589792695	errors.user.rps	0.0
1589792675	mqtt.connection.current_total	20
1589792655	workers.pool1.failed.rps	0.0
1589792665	mqtt.publisher.qos2.pubcomp.waiting	0
1589792655	mqtt.message.published.total	1983
1589792665	systemload.ram.mzb_director205_0	16.630424231628687
1589792665	workers.pool2.failed	0
1589792695	metric_merging_time	13.538
1589792685	errors.system	0
1589792675	workers.pool2.failed.rps	0.0
1589792685	workers.pool2.failed.rps	0.0
1589792675	systemload.netrx.bytes.eth0.mzb_director205_0	0.0
1589792695	workers.pool2.failed.rps	0.0
1589792705	workers.pool2.failed.rps	0.0
1589792655	mqtt.connection.connack.latency.999	2.33e4
1589792675	systemload.nettx.pkts.eth0.mzb_director205_0	0.0
1589792665	errors.user	0
1589792665	systemload.process_count.mzb_director205_0	216
1589792675	systemload.netrx.pkts.eth0.mzb_director205_0	0.0
1589792675	systemload.process_count.mzb_director205_0	216
1589792725	systemload.nettx.bytes.eth0.mzb_director205_0	0.0
1589792675	systemload.ram.mzb_director205_0	16.630424231628687
1589792695	errors.system	0
1589792705	errors.system	0
1589792685	systemload.ram.mzb_director205_0	16.630424231628687
1589792715	errors.system	0
1589792715	workers.pool2.failed.rps	0.0
1589792675	mqtt.publisher.qos2.pubcomp.waiting	0
1589792675	errors.user	0
1589792685	systemload.process_count.mzb_director205_0	216
1589792705	metric_merging_time	12.664
1589792695	workers.pool1.ended	10
1589792695	systemload.ram.mzb_director205_0	16.630424231628687
1589792675	mqtt.consumer.suback.errors	0
1589792675	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	34.0
1589792685	workers.pool2.started	10
1589792685	logs.dropped.rate_limiter.rps	0.0
1589792675	logs.written	41
1589792685	mqtt.publisher.qos2.pubcomp.waiting	0
1589792715	workers.pool1.started.rps	0.0
1589792715	metric_merging_time	12.848
1589792685	systemload.netrx.bytes.eth0.mzb_director205_0	0.0
1589792685	systemload.nettx.pkts.eth0.mzb_director205_0	0.0
1589792685	mqtt.consumer.suback.errors	0
1589792685	mqtt.connection.current_total	20
1589792665	workers.pool1.failed.rps	0.0
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	8.0
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589792655	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	2.0
1589792665	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589792665	mqtt.message.published.total	12003
1589792705	errors.user.rps	0.0
1589792655	mqtt.consumer.suback.latency.min	2976
1589792685	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	26.0
1589792695	mqtt.publisher.qos2.pubcomp.waiting	0
1589792725	metric_merging_time	13.039
1589792655	mqtt.connection.connack.latency.max	23264
