timestamp	metric	value
1589401479	mqtt.publisher.qos1.puback.latency.mean	702.0
1589401479	mqtt.consumer.suback.latency.99	1410.0
1589401479	mqtt.publisher.qos2.pubrec.waiting	0
1589401479	mqtt.consumer.suback.latency.90	1150.0
1589401479	workers.pool1.started	10
1589401479	mqtt.message.pub_to_sub.latency.qos1.90	1090.0
1589401489	mqtt.publisher.qos1.puback.latency.mean	725.0
1589401479	mqtt.publisher.qos1.puback.latency.999	2070.0
1589401489	workers.pool1.started	10
1589401479	mqtt.message.consumed.total	2062
1589401479	mqtt.consumer.suback.errors.rps	0.0
1589401479	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	5.26
1589401479	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589401479	blocked.workers.rps	0.0
1589401489	mqtt.message.pub_to_sub.latency.qos1.90	1150.0
1589401479	mqtt.message.pub_to_sub.latency.qos1.max	14448
1589401499	mqtt.publisher.qos1.puback.latency.mean	716.0
1589401479	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	6.0
1589401509	mqtt.publisher.qos1.puback.latency.mean	719.0
1589401519	mqtt.publisher.qos1.puback.latency.mean	727.0
1589401529	mqtt.publisher.qos1.puback.latency.mean	731.0
1589401539	mqtt.publisher.qos1.puback.latency.mean	708.0
1589401499	workers.pool1.started	10
1589401489	mqtt.message.consumed.total	12080
1589401479	systemload.time_offset.mzb_director146_0	0
1589401479	logs.dropped.mailbox_overflow.rps	0.0
1589401479	logs.dropped.rate_limiter.rps	0.0
1589401479	mqtt.connection.connack.latency.99	9020.0
1589401479	workers.pool2.started	10
1589401549	mqtt.publisher.qos1.puback.latency.mean	727.0
1589401489	mqtt.consumer.suback.errors.rps	0.0
1589401479	mqtt.consumer.suback.latency.75	1110.0
1589401479	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	393
1589401479	mqtt.publisher.qos1.puback.in.total.rps	205.94240723702794
1589401479	mqtt.publisher.qos2.pubrec.in.total	0
1589401479	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	32.0
1589401479	workers.pool2.failed	0
1589401479	logs.written.rps	3.295877516402484
1589401479	systemload.la1.mzb_director146_0	0.08984375
1589401489	mqtt.publisher.qos2.pubrec.waiting	0
1589401479	workers.pool1.started.rps	0.9987507625462072
1589401489	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	5.47
1589401479	logs.dropped.mailbox_overflow	0
1589401479	mqtt.publisher.qos1.puback.waiting	0
1589401479	workers.pool1.ended.rps	0.9987507625462072
1589401479	errors.user.rps	0.0
1589401479	blocked.workers	0
1589401479	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589401479	workers.pool2.ended	0
1589401489	metric_merging_time	14.89
1589401479	logs.dropped.rate_limiter	0
1589401479	systemload.interval.mzb_director146_0	10.0
1589401479	mqtt.message.pub_to_sub.latency.qos1.999	9120.0
1589401479	mqtt.publisher.qos1.puback.latency.90	920.0
1589401479	workers.pool1.failed	0
1589401479	mqtt.connection.connack.latency.90	8610.0
1589401479	mqtt.consumer.suback.latency.max	1414
