timestamp	metric	value
1589406148	mqtt.publisher.qos1.puback.latency.90	767.0
1589406158	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406168	systemload.cpu.mzb_director148_0	100.0
1589406138	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406138	mqtt.message.published.total	2169
1589406138	mqtt.consumer.suback.latency.90	1810.0
1589406138	workers.pool1.failed	0
1589406138	mqtt.consumer.suback.errors.rps	0.0
1589406138	mqtt.connection.current_total.rps	1.9971000110739197
1589406138	mqtt.publisher.qos1.puback.in.total	2169
1589406148	blocked.workers	0
1589406158	systemload.la1.mzb_director148_0	0.19140625
1589406148	mqtt.message.consumed.total	12190
1589406148	logs.written.rps	0.3994636800631472
1589406138	mqtt.connection.current_total	20
1589406168	systemload.nettx.pkts.eth0.mzb_director148_0	0.0
1589406138	mqtt.publisher.qos1.puback.latency.75	685.0
1589406198	logs.written	57
1589406148	mqtt.publisher.qos2.pubrec.in.total	0
1589406158	systemload.interval.mzb_director148_0	10.005994000000001
1589406158	mqtt.publisher.qos1.puback.latency.99	1050.0
1589406148	mqtt.message.pub_to_sub.latency.qos1.max	13016
1589406138	mqtt.consumer.current_total.rps	0.9985500055369598
1589406138	mqtt.consumer.suback.latency.99	1840.0
1589406148	workers.pool1.started.rps	0.0
1589406138	mqtt.connection.reconnects.rps	0.0
1589406208	systemload.process_count.mzb_director148_0	236
1589406138	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	284
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589406138	mqtt.connection.connack.latency.50	4230.0
1589406138	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	6.0
1589406138	errors.system	0
1589406138	mqtt.message.published.total.rps	216.5854962009666
1589406138	workers.pool1.started	10
1589406158	mqtt.publisher.qos1.puback.waiting.rps	-0.19974267151628558
1589406158	mqtt.message.pub_to_sub.latency.qos1.mean	845.0
1589406148	systemload.time_offset.mzb_director148_0	0
1589406158	workers.pool2.started	10
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589406168	errors.system.rps	0.0
1589406158	mqtt.publisher.qos1.puback.latency.999	1720.0
1589406158	logs.dropped.mailbox_overflow	0
1589406138	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	23.0
1589406148	logs.dropped.rate_limiter.rps	0.0
1589406148	mqtt.publisher.qos1.puback.in.total.rps	1000.556652638168
1589406148	mqtt.message.pub_to_sub.latency.qos1.999	4010.0
1589406168	workers.pool2.started.rps	0.0
1589406178	systemload.nettx.bytes.eth0.mzb_director148_0	0.0
1589406148	workers.pool1.ended.rps	0.0
1589406198	mqtt.publisher.qos1.puback.latency.50	585.0
1589406138	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589406138	mqtt.consumer.suback.latency.50	1510.0
1589406138	workers.pool2.ended	0
1589406148	mqtt.message.consumed.total.rps	1000.8562503982154
1589406158	blocked.workers.rps	0.0
1589406158	workers.pool2.failed	0
1589406148	mqtt.consumer.current_total	10
1589406138	workers.pool2.ended.rps	0.0
1589406168	logs.dropped.mailbox_overflow.rps	0.0
1589406148	mqtt.consumer.suback.errors	0
1589406158	workers.pool1.failed.rps	0.0
1589406168	mqtt.message.pub_to_sub.latency.qos1.90	1090.0
1589406158	mqtt.message.pub_to_sub.latency.qos1.99	1380.0
1589406178	mqtt.message.pub_to_sub.latency.qos1.95	1180.0
1589406158	mqtt.publisher.qos1.puback.latency.min	374
1589406168	systemload.netrx.pkts.eth0.mzb_director148_0	0.0
1589406158	mqtt.connection.reconnects	0
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.95
1589406168	mqtt.message.pub_to_sub.latency.qos1.75	944.0
1589406158	mqtt.publisher.qos1.puback.latency.90	751.0
1589406168	systemload.director_ping.mzb_director148_0	8
1589406168	mqtt.publisher.qos2.pubrec.waiting	0
1589406138	workers.pool1.ended	10
1589406148	logs.dropped.rate_limiter	0
1589406148	mqtt.message.pub_to_sub.latency.qos1.50	812.0
1589406148	mqtt.message.published.total	12190
1589406148	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589406158	mqtt.publisher.qos1.puback.latency.max	5432
1589406148	errors.user.rps	0.0
1589406168	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406158	blocked.workers	0
1589406148	workers.pool1.failed	0
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406178	systemload.cpu.mzb_director148_0	100.0
1589406158	mqtt.message.consumed.total	22199
1589406148	mqtt.consumer.suback.errors.rps	0.0
1589406148	mqtt.publisher.qos1.puback.in.total	12188
1589406148	mqtt.connection.current_total.rps	0.0
1589406148	mqtt.connection.current_total	20
1589406148	mqtt.publisher.qos1.puback.latency.75	679.0
1589406158	logs.written.rps	0.39948534303257116
1589406178	systemload.nettx.pkts.eth0.mzb_director148_0	0.0
1589406168	systemload.la1.mzb_director148_0	0.390625
1589406218	systemload.process_count.mzb_director148_0	236
1589406208	logs.written	61
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589406168	mqtt.publisher.qos1.puback.latency.99	1.0e3
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	30
1589406148	mqtt.message.published.total.rps	1000.7563844781996
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589406158	systemload.time_offset.mzb_director148_0	0
1589406158	workers.pool1.started.rps	0.0
1589406168	mqtt.message.pub_to_sub.latency.qos1.mean	834.0
1589406168	workers.pool2.started	10
1589406158	mqtt.publisher.qos2.pubrec.in.total	0
1589406158	mqtt.message.pub_to_sub.latency.qos1.max	6992
1589406148	mqtt.consumer.current_total.rps	0.0
1589406178	errors.system.rps	0.0
1589406158	logs.dropped.rate_limiter.rps	0.0
1589406148	mqtt.connection.reconnects.rps	0.0
1589406178	workers.pool2.started.rps	0.0
1589406188	systemload.nettx.bytes.eth0.mzb_director148_0	0.0
1589406158	workers.pool1.ended.rps	0.0
1589406168	systemload.interval.mzb_director148_0	10.003999
1589406148	workers.pool1.started	10
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	17.0
1589406168	mqtt.publisher.qos1.puback.waiting.rps	0.09987892676497549
1589406158	mqtt.consumer.suback.errors	0
1589406168	blocked.workers.rps	0.0
1589406148	workers.pool2.ended	0
1589406178	mqtt.message.pub_to_sub.latency.qos1.75	953.0
1589406168	workers.pool2.failed	0
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589406168	workers.pool1.failed.rps	0.0
1589406158	mqtt.message.published.total	22200
1589406168	mqtt.publisher.qos1.puback.latency.999	2010.0
1589406178	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406168	mqtt.publisher.qos1.puback.latency.min	375
1589406158	mqtt.publisher.qos1.puback.in.total.rps	999.8119422747674
1589406168	logs.dropped.mailbox_overflow	0
1589406178	systemload.netrx.pkts.eth0.mzb_director148_0	0.0
1589406168	mqtt.publisher.qos1.puback.latency.max	6460
1589406158	workers.pool1.failed	0
1589406158	mqtt.consumer.suback.errors.rps	0.0
1589406168	blocked.workers	0
1589406168	mqtt.message.consumed.total	32214
1589406158	mqtt.connection.current_total	20
1589406148	errors.system	0
1589406148	workers.pool1.ended	10
1589406178	mqtt.message.pub_to_sub.latency.qos1.90	1.1e3
1589406148	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589406208	mqtt.publisher.qos1.puback.latency.50	581.0
1589406158	mqtt.publisher.qos1.puback.latency.75	661.0
1589406158	mqtt.message.pub_to_sub.latency.qos1.999	2590.0
1589406158	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406158	mqtt.message.consumed.total.rps	999.6121996032512
1589406168	mqtt.message.pub_to_sub.latency.qos1.99	1370.0
1589406158	mqtt.consumer.current_total	10
1589406178	systemload.director_ping.mzb_director148_0	96
1589406178	mqtt.publisher.qos2.pubrec.waiting	0
1589406158	errors.user.rps	0.0
1589406158	mqtt.connection.current_total.rps	0.0
1589406158	logs.dropped.rate_limiter	0
1589406158	mqtt.message.pub_to_sub.latency.qos1.50	808.0
1589406188	mqtt.message.pub_to_sub.latency.qos1.95	1.2e3
1589406228	systemload.process_count.mzb_director148_0	236
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	245
1589406148	workers.pool2.ended.rps	0.0
1589406188	systemload.cpu.mzb_director148_0	100.0
1589406188	systemload.nettx.pkts.eth0.mzb_director148_0	0.0
1589406178	logs.dropped.mailbox_overflow.rps	0.0
1589406178	mqtt.message.pub_to_sub.latency.qos1.mean	844.0
1589406178	workers.pool2.started	10
1589406218	logs.written	65
1589406168	workers.pool1.started.rps	0.0
1589406168	systemload.time_offset.mzb_director148_0	0
1589406188	errors.system.rps	0.0
1589406168	logs.dropped.rate_limiter.rps	0.0
1589406158	mqtt.message.published.total.rps	999.7120709390093
1589406158	mqtt.publisher.qos1.puback.in.total	22199
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.89
1589406168	mqtt.publisher.qos1.puback.latency.90	739.0
1589406168	workers.pool1.ended.rps	0.0
1589406178	systemload.la1.mzb_director148_0	0.328125
1589406198	systemload.nettx.bytes.eth0.mzb_director148_0	0.0
1589406188	workers.pool2.started.rps	0.0
1589406158	mqtt.consumer.current_total.rps	0.0
1589406168	mqtt.connection.reconnects	0
1589406178	systemload.interval.mzb_director148_0	10.005001
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	17.0
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	6.0
1589406178	mqtt.publisher.qos1.puback.latency.99	1020.0
1589406168	logs.written.rps	0.39951570705990197
1589406168	mqtt.publisher.qos2.pubrec.in.total	0
1589406178	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589406178	blocked.workers.rps	0.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589406178	workers.pool2.failed	0
1589406158	workers.pool1.started	10
1589406168	mqtt.message.pub_to_sub.latency.qos1.max	8004
1589406188	systemload.netrx.pkts.eth0.mzb_director148_0	0.0
1589406178	workers.pool1.failed.rps	0.0
1589406158	mqtt.connection.reconnects.rps	0.0
1589406188	mqtt.message.pub_to_sub.latency.qos1.75	951.0
1589406178	mqtt.publisher.qos1.puback.latency.max	5884
1589406188	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406178	mqtt.publisher.qos1.puback.latency.min	381
1589406158	workers.pool2.ended	0
1589406168	mqtt.consumer.suback.errors	0
1589406178	blocked.workers	0
1589406178	mqtt.message.consumed.total	42227
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589406158	workers.pool1.ended	10
1589406178	logs.dropped.mailbox_overflow	0
1589406178	mqtt.publisher.qos1.puback.latency.999	2160.0
1589406168	mqtt.message.pub_to_sub.latency.qos1.999	2790.0
1589406218	mqtt.publisher.qos1.puback.latency.50	582.0
1589406168	mqtt.consumer.current_total	10
1589406158	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589406168	mqtt.message.consumed.total.rps	1000.2874515512297
1589406168	mqtt.message.published.total	32216
1589406168	mqtt.connection.current_total	20
1589406168	mqtt.message.pub_to_sub.latency.qos1.50	795.0
1589406158	errors.system	0
1589406188	mqtt.message.pub_to_sub.latency.qos1.90	1120.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406168	mqtt.consumer.suback.errors.rps	0.0
1589406168	workers.pool1.failed	0
1589406168	errors.user.rps	0.0
1589406168	mqtt.publisher.qos1.puback.in.total.rps	1000.2874515512297
1589406178	mqtt.message.pub_to_sub.latency.qos1.99	1410.0
1589406168	logs.dropped.rate_limiter	0
1589406188	mqtt.publisher.qos2.pubrec.waiting	0
1589406238	systemload.process_count.mzb_director148_0	236
1589406168	mqtt.publisher.qos1.puback.latency.75	651.0
1589406188	mqtt.message.pub_to_sub.latency.qos1.mean	854.0
1589406158	workers.pool2.ended.rps	0.0
1589406188	systemload.director_ping.mzb_director148_0	8
1589406188	workers.pool2.started	10
1589406198	systemload.nettx.pkts.eth0.mzb_director148_0	0.0
1589406198	systemload.cpu.mzb_director148_0	100.0
1589406168	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589406178	workers.pool1.started.rps	0.0
1589406188	logs.dropped.mailbox_overflow.rps	0.0
1589406168	mqtt.connection.current_total.rps	0.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	52
1589406198	mqtt.message.pub_to_sub.latency.qos1.95	1190.0
1589406198	errors.system.rps	0.0
1589406178	logs.dropped.rate_limiter.rps	0.0
1589406178	systemload.time_offset.mzb_director148_0	0
1589406178	workers.pool1.ended.rps	0.0
1589406228	logs.written	69
1589406168	mqtt.message.published.total.rps	1000.3873304779946
1589406208	systemload.nettx.bytes.eth0.mzb_director148_0	0.0
1589406168	mqtt.publisher.qos1.puback.in.total	32214
1589406198	workers.pool2.started.rps	0.0
1589406178	mqtt.publisher.qos1.puback.latency.90	740.0
1589406178	mqtt.connection.reconnects	0
1589406168	mqtt.consumer.current_total.rps	0.0
1589406188	mqtt.publisher.qos1.puback.latency.99	1.2e3
1589406188	systemload.la1.mzb_director148_0	0.28125
1589406178	logs.written.rps	0.3995270797956459
1589406188	systemload.interval.mzb_director148_0	10.004939
1589406178	mqtt.publisher.qos2.pubrec.in.total	0
1589406188	blocked.workers.rps	0.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589406188	workers.pool2.failed	0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.89
1589406188	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	15.0
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589406198	systemload.netrx.pkts.eth0.mzb_director148_0	0.0
1589406178	mqtt.message.pub_to_sub.latency.qos1.max	7924
1589406168	workers.pool1.started	10
1589406188	workers.pool1.failed.rps	0.0
1589406198	mqtt.message.pub_to_sub.latency.qos1.75	957.0
1589406188	mqtt.publisher.qos1.puback.latency.max	10520
1589406198	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406168	mqtt.connection.reconnects.rps	0.0
1589406178	mqtt.consumer.suback.errors	0
1589406188	mqtt.publisher.qos1.puback.latency.min	382
1589406188	mqtt.message.consumed.total	52238
1589406188	blocked.workers	0
1589406168	workers.pool2.ended	0
1589406178	mqtt.message.pub_to_sub.latency.qos1.999	4.2e3
1589406178	mqtt.consumer.current_total	10
1589406178	mqtt.message.published.total	42228
1589406178	mqtt.message.consumed.total.rps	1000.1161624984505
