timestamp	metric	value
1589331934	mqtt.publisher.qos1.puback.latency.90	820.0
1589331934	mqtt.connection.connack.latency.50	2.81e4
1589331944	mqtt.publisher.qos1.puback.latency.90	836.0
1589331934	mqtt.consumer.suback.latency.95	2060.0
1589331934	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589331934	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	18.0
1589331934	mqtt.connection.connack.latency.75	3.0e4
1589331934	logs.dropped.rate_limiter.rps	0.0
1589331954	mqtt.publisher.qos1.puback.latency.90	847.0
1589331934	mqtt.consumer.suback.latency.90	1990.0
1589331934	logs.written.rps	3.295487159883256
1589331944	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589331954	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589331934	workers.pool1.started	10
1589331944	logs.dropped.rate_limiter.rps	0.0
1589331934	mqtt.consumer.suback.latency.50	1770.0
1589331934	mqtt.connection.current_total.rps	1.9972649453837914
1589331934	mqtt.message.consumed.total.rps	244.86468230405282
1589331934	errors.system	0
1589331944	systemload.nettx.bytes.eth0.mzb_director108_0	0.0
1589331934	mqtt.consumer.suback.latency.99	2060.0
1589331944	logs.written.rps	0.3995588869887644
1589331944	workers.pool1.started	10
1589331934	blocked.workers	0
1589331934	systemload.interval.mzb_director108_0	10.0
1589331934	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589331934	mqtt.publisher.qos2.pubrec.waiting	0
1589331934	mqtt.connection.connack.latency.90	3.58e4
1589331944	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	16.0
1589331934	systemload.la1.mzb_director108_0	3.7109375
1589331934	mqtt.consumer.suback.errors	0
1589331934	mqtt.consumer.current_total.rps	0.9986324726918957
1589331934	workers.pool1.failed	0
1589331934	mqtt.publisher.qos1.puback.in.total.rps	244.96454555132203
1589331934	mqtt.consumer.suback.latency.mean	1.8e3
1589331934	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589331934	errors.user.rps	0.0
1589331964	mqtt.publisher.qos1.puback.latency.90	814.0
1589331934	mqtt.connection.current_total	20
1589331934	mqtt.connection.reconnects.rps	0.0
1589331944	systemload.netrx.pkts.eth0.mzb_director108_0	0.0
1589331934	workers.pool1.ended	10
1589331934	mqtt.message.published.total.rps	244.96454555132203
1589331934	mqtt.consumer.current_total	10
1589331934	systemload.dir_time_diff.mzb_director108_0	-4
1589331944	systemload.netrx.bytes.eth0.mzb_director108_0	0.0
1589331934	mqtt.publisher.qos2.pubcomp.waiting	0
1589331934	mqtt.connection.connack.latency.999	3.78e4
1589331934	logs.dropped.mailbox_overflow	0
1589331934	workers.pool2.started.rps	0.9986324726918957
1589331934	mqtt.publisher.qos1.puback.latency.999	5020.0
1589331934	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589331934	mqtt.message.consumed.total	2452
1589331944	mqtt.connection.current_total.rps	0.0
1589331934	mqtt.consumer.suback.latency.999	2060.0
1589331934	mqtt.publisher.qos1.puback.latency.75	729.0
1589331934	mqtt.publisher.qos1.puback.latency.max	5176
1589331934	mqtt.consumer.suback.latency.min	1602
1589331934	logs.dropped.rate_limiter	0
1589331934	mqtt.publisher.qos1.puback.in.total	2453
1589331934	mqtt.connection.connack.latency.95	3.74e4
1589331934	workers.pool1.failed.rps	0.0
1589331934	mqtt.publisher.qos1.puback.latency.mean	660.0
1589331934	mqtt.connection.connack.latency.min	19632
1589331954	logs.dropped.rate_limiter.rps	0.0
1589331934	workers.pool2.ended	0
1589331934	mqtt.consumer.suback.latency.max	2062
1589331934	workers.pool1.started.rps	0.9986324726918957
1589331934	systemload.ram.mzb_director108_0	21.20107396358811
1589331934	systemload.time_offset.mzb_director108_0	0
1589331934	blocked.workers.rps	0.0
1589331934	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589331934	systemload.director_ping.mzb_director108_0	14
1589331934	mqtt.message.pub_to_sub.latency.qos1.95	1.3e3
1589331934	mqtt.message.pub_to_sub.latency.qos1.max	15584
1589331934	mqtt.publisher.qos1.puback.latency.95	937.0
1589331954	workers.pool1.started	10
1589331954	logs.written.rps	0.39952971357415185
1589331934	systemload.process_count.mzb_director108_0	247
1589331934	mqtt.message.pub_to_sub.latency.qos1.99	2250.0
1589331934	mqtt.message.pub_to_sub.latency.qos1.min	479
1589331934	mqtt.message.pub_to_sub.latency.qos1.50	892.0
1589331934	mqtt.message.pub_to_sub.latency.qos1.90	1180.0
1589331934	mqtt.publisher.qos1.puback.latency.min	377
1589331934	mqtt.publisher.qos1.puback.latency.50	641.0
1589331934	mqtt.publisher.qos1.puback.latency.99	1270.0
1589331934	mqtt.publisher.qos1.puback.waiting	0
