timestamp	metric	value
1589484194	mqtt.message.pub_to_sub.latency.qos1.90	899.0
1589484194	mqtt.message.pub_to_sub.latency.qos1.50	703.0
1589484194	mqtt.message.pub_to_sub.latency.qos1.75	794.0
1589484194	mqtt.message.pub_to_sub.latency.qos1.99	1880.0
1589484194	mqtt.publisher.qos1.puback.latency.75	566.0
1589484204	mqtt.message.pub_to_sub.latency.qos1.90	860.0
1589484194	mqtt.connection.current_total	20
1589484194	mqtt.connection.connack.latency.mean	8950.0
1589484214	mqtt.message.pub_to_sub.latency.qos1.90	872.0
1589484194	mqtt.connection.connack.latency.max	12344
1589484194	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589484194	mqtt.connection.reconnects.rps	0.0
1589484194	mqtt.connection.connack.latency.50	1.08e4
1589484194	mqtt.message.consumed.total.rps	194.2109946189076
1589484194	mqtt.consumer.suback.latency.75	1030.0
1589484204	mqtt.message.pub_to_sub.latency.qos1.99	1250.0
1589484204	mqtt.connection.current_total	20
1589484194	mqtt.publisher.qos1.puback.latency.min	298
1589484194	mqtt.message.pub_to_sub.latency.qos1.min	379
1589484194	mqtt.publisher.qos1.puback.latency.mean	512.0
1589484224	mqtt.message.pub_to_sub.latency.qos1.90	871.0
1589484214	mqtt.connection.current_total	20
1589484214	mqtt.message.pub_to_sub.latency.qos1.99	1.5e3
1589484204	mqtt.message.consumed.total.rps	1000.7642562963252
1589484204	mqtt.message.pub_to_sub.latency.qos1.min	353
1589484214	mqtt.message.consumed.total.rps	1000.0395541014207
1589484204	mqtt.publisher.qos1.puback.latency.mean	480.0
1589484214	mqtt.message.pub_to_sub.latency.qos1.min	351
1589484224	mqtt.connection.current_total	20
1589484214	mqtt.publisher.qos1.puback.latency.mean	473.0
1589484194	workers.pool1.failed	0
1589484224	mqtt.message.pub_to_sub.latency.qos1.99	1410.0
1589484234	mqtt.connection.current_total	20
1589484224	mqtt.message.pub_to_sub.latency.qos1.min	351
1589484234	mqtt.message.pub_to_sub.latency.qos1.99	2760.0
1589484204	mqtt.publisher.qos1.puback.latency.75	543.0
1589484194	mqtt.publisher.qos1.puback.latency.99	1150.0
1589484204	mqtt.message.pub_to_sub.latency.qos1.50	676.0
1589484204	mqtt.message.pub_to_sub.latency.qos1.75	764.0
1589484204	mqtt.connection.reconnects.rps	0.0
1589484194	mqtt.connection.current_total.rps	1.9970282223023919
1589484194	mqtt.consumer.suback.latency.999	1220.0
