timestamp	metric	value
1589479471	mqtt.message.pub_to_sub.latency.qos1.max	5024
1589479471	mqtt.connection.connack.latency.max	11760
1589479471	mqtt.publisher.qos1.puback.latency.max	4078
1589479471	mqtt.message.pub_to_sub.latency.qos1.90	1.1e3
1589479471	mqtt.publisher.qos1.puback.latency.min	292
1589479471	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589479471	mqtt.connection.connack.latency.95	1.17e4
1589479471	mqtt.publisher.qos1.puback.in.total	2011
1589479471	mqtt.consumer.suback.latency.max	1095
1589479471	mqtt.message.consumed.total	2011
1589479471	mqtt.connection.connack.latency.mean	8690.0
1589479481	mqtt.message.pub_to_sub.latency.qos1.max	5304
1589479471	mqtt.connection.reconnects.rps	0.0
1589479471	mqtt.publisher.qos2.pubrec.in.total	0
1589479471	mqtt.publisher.qos1.puback.latency.50	497.0
1589479471	mqtt.consumer.suback.latency.99	1.1e3
1589479471	mqtt.publisher.qos1.puback.latency.99	1070.0
1589479471	mqtt.publisher.qos1.puback.waiting	0
1589479471	mqtt.publisher.qos1.puback.latency.75	572.0
1589479471	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589479471	mqtt.message.pub_to_sub.latency.qos1.99	1660.0
1589479481	mqtt.publisher.qos1.puback.latency.min	259
1589479481	mqtt.publisher.qos1.puback.latency.max	5256
1589479471	mqtt.consumer.suback.errors.rps	0.0
1589479481	mqtt.publisher.qos1.puback.in.total	12031
1589479481	mqtt.message.consumed.total	12031
1589479471	mqtt.message.pub_to_sub.latency.qos1.75	897.0
1589479471	mqtt.publisher.qos1.puback.latency.90	664.0
1589479471	mqtt.publisher.qos1.puback.in.total.rps	200.84623078740012
1589479491	mqtt.publisher.qos1.puback.latency.max	8376
1589479471	mqtt.publisher.qos1.puback.latency.95	728.0
1589479491	mqtt.message.consumed.total	22041
1589479481	mqtt.connection.reconnects.rps	0.0
1589479491	mqtt.publisher.qos1.puback.in.total	22041
1589479491	mqtt.publisher.qos1.puback.latency.min	272
1589479481	mqtt.consumer.suback.errors.rps	0.0
1589479481	mqtt.publisher.qos1.puback.latency.90	677.0
1589479471	mqtt.consumer.suback.latency.mean	806.0
1589479481	mqtt.publisher.qos2.pubrec.in.total	0
1589479471	mqtt.publisher.qos1.puback.latency.999	2210.0
1589479471	mqtt.publisher.qos2.pubrec.waiting	0
1589479481	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589479471	mqtt.connection.current_total	20
1589479481	mqtt.message.pub_to_sub.latency.qos1.99	1.6e3
1589479491	mqtt.message.pub_to_sub.latency.qos1.max	8760
1589479491	mqtt.connection.reconnects.rps	0.0
1589479471	mqtt.message.published.total	2011
1589479471	mqtt.consumer.suback.errors	0
1589479471	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589479481	systemload.nettx.pkts.eth0.mzb_director196_0	0.0
1589479481	mqtt.message.pub_to_sub.latency.qos1.75	878.0
1589479471	mqtt.consumer.current_total.rps	0.9987380944177032
1589479501	mqtt.message.consumed.total	32051
1589479481	mqtt.publisher.qos1.puback.latency.50	497.0
1589479471	mqtt.message.consumed.total.rps	200.84623078740012
1589479471	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	11.0
1589479491	mqtt.consumer.suback.errors.rps	0.0
1589479471	mqtt.connection.connack.latency.50	1.02e4
1589479481	mqtt.publisher.qos1.puback.latency.99	1130.0
1589479481	mqtt.message.pub_to_sub.latency.qos1.90	1.1e3
1589479471	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589479471	mqtt.connection.connack.latency.999	1.18e4
1589479471	workers.pool1.failed	0
1589479501	mqtt.publisher.qos1.puback.in.total	32051
1589479491	mqtt.publisher.qos2.pubrec.in.total	0
1589479481	mqtt.publisher.qos1.puback.in.total.rps	1000.6996908217462
1589479501	mqtt.publisher.qos1.puback.latency.min	276
1589479491	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589479471	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	6.5
1589479481	mqtt.publisher.qos1.puback.latency.999	3430.0
1589479481	mqtt.publisher.qos2.pubrec.waiting	0
1589479471	mqtt.connection.reconnects	0
1589479471	mqtt.consumer.suback.latency.min	538
1589479471	mqtt.consumer.suback.latency.75	860.0
1589479471	mqtt.message.pub_to_sub.latency.qos1.95	1230.0
1589479481	mqtt.publisher.qos1.puback.latency.75	580.0
1589479471	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	13.0
1589479471	workers.pool1.started	10
